date,crypto_7_index,nasdaq_10_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_return,nasdaq_10_return,year,month,year_month
2021-11-06,4796.658417636047,2353.156780804093,4588.35445343609,4347.235934467386,2230.44309946216,2123.038162080016,0.024098650761919638,0.0,2021,11,2021-11
2021-11-07,4843.345756444945,2353.156780804093,4653.811299742946,4387.121167359992,2230.44309946216,2123.038162080016,0.009733304885176208,0.0,2021,11,2021-11
2021-11-08,5009.645793262518,2376.811609490467,4735.480877448027,4434.867171436375,2260.6647067407525,2141.301872852284,0.03433577637860785,0.010052381073517358,2021,11,2021-11
2021-11-09,4937.681008802808,2348.2119151553634,4793.250913338781,4477.534228819784,2283.8767253835526,2158.747615741836,-0.014365244057074067,-0.012032798148960078,2021,11,2021-11
2021-11-10,4710.493604312619,2298.705729250893,4803.963255158782,4498.583212159797,2298.608036875893,2174.36719566644,-0.04601095212209194,-0.021082503493384586,2021,11,2021-11
2021-11-11,4761.307271458188,2321.0043209846112,4804.713588238857,4526.756267861453,2312.806886516123,2190.043594215017,0.010787333857973369,0.009700498611009634,2021,11,2021-11
2021-11-12,4680.96677048662,2340.9400670679306,4802.985516109448,4550.181671781025,2328.2523870324444,2204.5953461842737,-0.016873622387946208,0.008589275729940171,2021,11,2021-11
2021-11-13,4772.518330009244,2340.9400670679306,4814.077119051624,4574.136837804342,2328.2523870324444,2204.5953461842737,0.01955825879813,0.0,2021,11,2021-11
2021-11-14,4759.208411854442,2340.9400670679306,4809.395868328923,4596.888343319575,2328.2523870324444,2204.5953461842737,-0.0027888668485798185,0.0,2021,11,2021-11
2021-11-15,4658.089339395531,2341.6401779715407,4786.238816197746,4610.829833093639,2339.5367556360043,2218.2642566213485,-0.021247036000154762,0.0002990725450253695,2021,11,2021-11
2021-11-16,4323.86091197639,2381.560520161098,4700.51570603698,4613.430081433679,2345.2538901107496,2232.247732784895,-0.07175225786084072,0.01704802580904574,2021,11,2021-11
2021-11-17,4350.041190226216,2384.018677354623,4627.060728714906,4631.693670598097,2349.111627179566,2245.7334785491416,0.006054838206592361,0.0010321623879450126,2021,11,2021-11
2021-11-18,4033.57151024208,2431.72043050054,4542.445466956089,4618.085063587161,2355.9752298058247,2261.70523356812,-0.07275096169093476,0.02000896788226858,2021,11,2021-11
2021-11-19,4287.916483634524,2456.328442160196,4483.271618478131,4611.213429028327,2369.489795681429,2277.602419249109,0.06305701355402027,0.01011958913985489,2021,11,2021-11
2021-11-20,4382.081336870203,2456.328442160196,4445.910939276078,4614.184398117855,2369.489795681429,2277.602419249109,0.021960514761673267,0.0,2021,11,2021-11
2021-11-21,4325.405336607825,2456.328442160196,4390.021815100901,4612.713739307663,2369.489795681429,2277.602419249109,-0.012933580165551462,0.0,2021,11,2021-11
2021-11-22,4127.312005612012,2429.177452194616,4311.034764320598,4596.132371876007,2385.7987610493947,2294.4781349412374,-0.04579763411286819,-0.011053485152703213,2021,11,2021-11
2021-11-23,4257.626308263012,2405.237593523068,4260.976885429032,4578.648154662216,2396.327920116701,2308.514497790147,0.03157364950209929,-0.009855129624194214,2021,11,2021-11
2021-11-24,4144.551098253593,2433.603401228241,4238.563158713683,4549.564654254407,2407.91083688674,2323.452625368593,-0.02655827492186602,0.011793349555801802,2021,11,2021-11
2021-11-25,4117.999039574119,2433.603401228241,4209.557889882171,4522.098353875942,2407.91083688674,2323.452625368593,-0.0064064980862855725,0.0,2021,11,2021-11
2021-11-26,3838.196196457033,2370.3382868593,4185.13597565904,4481.832196256189,2411.49810049771,2334.6573651589542,-0.06794631092143799,-0.025996476803497037,2021,11,2021-11
2021-11-27,3909.9994905027306,2370.3382868593,4137.896351517566,4439.610342583174,2411.49810049771,2334.6573651589542,0.01870756219079639,0.0,2021,11,2021-11
2021-11-28,4025.7486748963647,2370.3382868593,4093.354768770836,4400.677148223718,2411.49810049771,2334.6573651589542,0.02960337582518502,0.0,2021,11,2021-11
2021-11-29,4121.455624824773,2447.197731182138,4067.861054797955,4358.382378298111,2419.7027518753403,2348.213649214629,0.023773702150165166,0.03242551696056717,2021,11,2021-11
2021-11-30,4142.866251599015,2413.8947628759506,4069.80533554633,4320.534056526501,2423.437262565506,2359.3107694795717,0.005194918670306636,-0.013608613591718277,2021,11,2021-11
2021-12-01,4168.817592000918,2354.2441925053417,4058.704246013569,4294.739960702135,2413.7527328161063,2366.3027060815984,0.006264102876091249,-0.024711338409608374,2021,12,2021-12
2021-12-02,4202.718043897353,2366.6360221328423,4065.975114219038,4268.140473675428,2402.541180312687,2373.410323186145,0.008131910583346835,0.00526361269869513,2021,12,2021-12
2021-12-03,3931.926962385445,2313.5115271273403,4042.716104570454,4232.471911384897,2388.082939679278,2376.3696707092063,-0.06443236940558394,-0.02244726037661915,2021,12,2021-12
2021-12-04,3641.675292264064,2313.5115271273403,4018.150991546333,4178.62224292084,2388.082939679278,2376.3696707092063,-0.07381919168338003,0.0,2021,12,2021-12
2021-12-05,3573.796151980452,2313.5115271273403,3976.125574231048,4122.174040069697,2388.082939679278,2376.3696707092063,-0.018639536706582804,0.0,2021,12,2021-12
2021-12-06,3667.264630861449,2326.0535505344724,3931.3150687266834,4074.991911091884,2378.184934305704,2375.904437669746,0.02615383611882849,0.005421206361009734,2021,12,2021-12
2021-12-07,3666.90317181654,2413.551476042792,3874.4960121006543,4043.708209179511,2375.678443657522,2378.780375538256,-9.856366564520158e-05,0.037616470819519465,2021,12,2021-12
2021-12-08,3717.390065012361,2421.303964022256,3821.311488777322,4013.581965121708,2382.049153302892,2380.899059087388,0.013768264617363801,0.0032120665568629025,2021,12,2021-12
2021-12-09,3460.2027942739774,2371.805003274901,3732.7346390614553,3986.278692932751,2372.625062314487,2382.022539474033,-0.06918490291320245,-0.02044310069402744,2021,12,2021-12
2021-12-10,3324.105235260088,2387.288424453656,3622.908037981797,3940.382919200634,2369.2992700117,2386.240763055117,-0.039332249323394186,0.006528117259798183,2021,12,2021-12
2021-12-11,3480.688011027174,2387.288424453656,3566.503169062013,3897.459427493823,2369.2992700117,2386.240763055117,0.04710524026319951,0.0,2021,12,2021-12
2021-12-12,3537.0476575713647,2387.288424453656,3553.424714725425,3859.918585634945,2369.2992700117,2386.240763055117,0.01619209948310152,0.0,2021,12,2021-12
2021-12-13,3218.700123534045,2336.740545202252,3509.037711169625,3816.6513531550418,2367.111314098814,2386.9901070654805,-0.09000374460770089,-0.021173762974606603,2021,12,2021-12
2021-12-14,3267.060700534098,2322.579056342024,3459.012219878706,3769.481562310808,2361.6041933749616,2386.1157732213896,0.015024878101087102,-0.006060359969917939,2021,12,2021-12
2021-12-15,3481.0378029661824,2403.214421060692,3435.779048772411,3737.885691106645,2372.817055116631,2389.047880035159,0.06549529440855006,0.03471802800360457,2021,12,2021-12
2021-12-16,3375.962660820532,2317.88704934851,3393.100623248433,3702.550625451712,2371.7962424683856,2386.0158099964647,-0.03018500461446183,-0.03550551751205022,2021,12,2021-12
2021-12-17,3300.6685449418,2304.4619694972444,3373.1588420819103,3676.9540706176535,2358.160054150192,2382.2273953365893,-0.02230300611809244,-0.005791947392362884,2021,12,2021-12
2021-12-18,3378.232833946366,2304.4619694972444,3379.9247919176955,3651.6318488768743,2358.160054150192,2382.2273953365893,0.023499569238308204,0.0,2021,12,2021-12
2021-12-19,3341.0225814937185,2304.4619694972444,3362.4666132260136,3619.025844429129,2358.160054150192,2382.2273953365893,-0.011014709252345822,0.0,2021,12,2021-12
2021-12-20,3297.9319129572086,2273.0710644102105,3332.577145149244,3579.8104295782928,2339.6309416986865,2374.672663618002,-0.012897449055026988,-0.013621793504312918,2021,12,2021-12
2021-12-21,3400.827368694793,2340.4172220839123,3355.343050794337,3544.475244678092,2335.707469049813,2369.153081709608,0.031199993951761096,0.029627827624111758,2021,12,2021-12
2021-12-22,3456.3289847204774,2374.0783719193114,3379.0015863176345,3510.547215759975,2334.0562124830194,2366.529315982212,0.016320033335589512,0.014382542359446138,2021,12,2021-12
2021-12-23,3660.460151631621,2403.0133671511435,3401.429379900814,3484.7254113663694,2342.340315226631,2366.423400440692,0.059060109096545466,0.012187885443916358,2021,12,2021-12
2021-12-24,3606.753278968532,2403.0133671511435,3430.2782071693146,3469.2409502512783,2342.340315226631,2366.423400440692,-0.014672164273977883,0.0,2021,12,2021-12
2021-12-25,3667.956971975494,2403.0133671511435,3476.1892605485264,3470.4924588089657,2342.340315226631,2366.423400440692,0.01696919314216716,0.0,2021,12,2021-12
2021-12-26,3726.0078996390152,2403.0133671511435,3519.6611437601077,3477.740637268897,2342.340315226631,2366.423400440692,0.015826501812058025,0.0,2021,12,2021-12
2021-12-27,3735.75124961719,2459.4364687486354,3569.0022272755414,3481.0019048286945,2359.447491777458,2367.653546513092,0.0026149568762638964,0.023480144708634576,2021,12,2021-12
2021-12-28,3467.369037587845,2445.639499107232,3590.181867854371,3471.500279389232,2364.750626533275,2371.239318524898,-0.07184156387737184,-0.005609809326940329,2021,12,2021-12
2021-12-29,3330.7764066588315,2433.048239210084,3581.425497599876,3453.090105181921,2379.145775265972,2370.565533192895,-0.03939373901315024,-0.005148452951362792,2021,12,2021-12
2021-12-30,3395.157003663245,2412.05317521814,3573.778999967722,3449.9926865814105,2392.594675981084,2370.4778385425234,0.019329005956600698,-0.008629119494465987,2021,12,2021-12
2021-12-31,3333.3682516454214,2390.9818769083927,3532.892512469447,3450.4337825997595,2407.3335275433565,2372.227252085526,-0.018199085329825948,-0.00873583490042329,2021,12,2021-12
2022-01-01,3460.93791705288,2390.9818769083927,3514.6655922299906,3449.493301934317,2407.3335275433565,2372.227252085526,0.03827049871987209,0.0,2022,1,2022-01
2022-01-02,3487.1040202222307,2390.9818769083927,3492.0589732608323,3447.1150334891204,2407.3335275433565,2372.227252085526,0.007560408131109142,0.0,2022,1,2022-01
2022-01-03,3407.3673013229045,2463.885916847442,3452.228898471318,3456.0991848123995,2422.767114388798,2376.858199452888,-0.02286617159594928,0.030491255765316083,2022,1,2022-01
2022-01-04,3365.765109986494,2424.273623409422,3405.9806310174813,3460.7993947863224,2429.041520825061,2382.132584990129,-0.012209482470603827,-0.01607716216370292,2022,1,2022-01
2022-01-05,3155.418379918493,2345.49838536126,3366.9867988088126,3445.293707974528,2421.852148101326,2383.058529505691,-0.06249596249122835,-0.032494367503522525,2022,1,2022-01
2022-01-06,3136.7963421651825,2343.991308561905,3342.7392907471067,3433.904835657607,2407.421503077984,2379.7461405780296,-0.005901606541884763,-0.0006425401137604148,2022,1,2022-01
2022-01-07,2955.5652921975984,2308.833565062522,3287.7903268139003,3417.4713474316923,2390.320761322396,2374.390407294233,-0.057775842037130376,-0.014999092944996018,2022,1,2022-01
2022-01-08,2914.427073870995,2308.833565062522,3235.422679592097,3395.385358856675,2390.320761322396,2374.390407294233,-0.013918900196589812,0.0,2022,1,2022-01
2022-01-09,2931.5878992993894,2308.833565062522,3169.2539273729108,3375.888469228373,2390.320761322396,2374.390407294233,0.005888232916255731,0.0,2022,1,2022-01
2022-01-10,2840.909673266866,2322.7232249898443,3088.4796340034904,3354.125505433595,2376.530134544866,2372.053179756849,-0.030931436868802176,0.006015877513867451,2022,1,2022-01
2022-01-11,2998.719558980617,2363.5645523752846,3037.3986662107045,3334.9775144948253,2370.4690566895088,2370.923471562641,0.05554906838424034,0.017583380984025343,2022,1,2022-01
2022-01-12,3181.5332331493933,2380.190739472676,3014.369681606067,3321.8920025152497,2369.120164510044,2372.9925284326614,0.06096391162063908,0.00703436979568961,2022,1,2022-01
2022-01-13,3102.1003778305467,2307.2018471935635,3007.7049313450734,3295.3034418580555,2349.5346558033098,2372.260280377973,-0.024966847585060736,-0.030665144212468798,2022,1,2022-01
2022-01-14,3212.82239355,2342.7418872704206,3017.208187768176,3276.5448282666966,2339.3431887859347,2369.3806359117693,0.03569259605870223,0.01540395788087956,2022,1,2022-01
2022-01-15,3232.631287295878,2342.7418872704206,3051.841437155461,3255.815033758144,2339.3431887859347,2369.3806359117693,0.006165573853583073,0.0,2022,1,2022-01
2022-01-16,3256.731336160879,2342.7418872704206,3094.629469941696,3233.468530735375,2339.3431887859347,2369.3806359117693,0.0074552420994355995,0.0,2022,1,2022-01
2022-01-17,3195.36857764805,2342.7418872704206,3127.6020547352787,3207.7360225463685,2339.3431887859347,2369.3806359117693,-0.018841823957503667,0.0,2022,1,2022-01
2022-01-18,3129.8969354860096,2274.477172824545,3163.725462512672,3191.665922446281,2330.4655372188454,2367.3134989344376,-0.020489543090591145,-0.029138811585177393,2022,1,2022-01
2022-01-19,3021.9145811907324,2231.808089599631,3166.624840288936,3176.95821647161,2316.4426348485613,2363.8537903678844,-0.034500290751110496,-0.01875995228034133,2022,1,2022-01
2022-01-20,2882.696717543255,2183.080553829816,3129.270275838169,3152.555345703991,2300.723508444473,2359.5685279592944,-0.04606942383944579,-0.02183321047938147,2022,1,2022-01
2022-01-21,2539.2255801381334,2123.1323485582607,3058.9109261266176,3114.739028013168,2275.7746488905245,2349.2216292199773,-0.11914924498122059,-0.027460372530178523,2022,1,2022-01
2022-01-22,2352.8887494566643,2123.1323485582607,2951.41922061495,3061.974781937158,2275.7746488905245,2349.2216292199773,-0.07338333078360548,0.0,2022,1,2022-01
2022-01-23,2477.7933969290752,2123.1323485582607,2857.0644843191,3013.9123713041504,2275.7746488905245,2349.2216292199773,0.05308565800285048,0.0,2022,1,2022-01
2022-01-24,2385.867595849425,2128.779254641453,2748.206516780168,2965.2695281863657,2246.426486673796,2337.540718873413,-0.037099865224268114,0.0026597051695937957,2022,1,2022-01
2022-01-25,2425.93397259606,2070.082436860006,2652.0271911486693,2920.5156645011066,2207.662948847212,2321.686865050025,0.016793210493464272,-0.027572994077929014,2022,1,2022-01
2022-01-26,2418.0554662195505,2086.555001921929,2563.0470074903624,2885.4031448011574,2180.0820931882577,2303.9306047249443,-0.0032476178105038667,0.007957443997693714,2022,1,2022-01
2022-01-27,2401.485142546301,2020.0100333452192,2485.493327659808,2850.3883257716866,2139.7406114476075,2283.6625349267533,-0.0068527475505579805,-0.031892266686195714,2022,1,2022-01
2022-01-28,2435.126332527338,2081.041810864545,2429.5470295328187,2825.6055181683414,2115.5611912026075,2266.9003240531565,0.014008493904470676,0.03021360117615579,2022,1,2022-01
2022-01-29,2480.1037755727043,2081.041810864545,2422.15680396214,2804.923456344613,2115.5611912026075,2266.9003240531565,0.018470270903228947,0.0,2022,1,2022-01
2022-01-30,2431.2136288955166,2081.041810864545,2431.9474138919963,2781.0961101349044,2115.5611912026075,2266.9003240531565,-0.01971294393352474,0.0,2022,1,2022-01
2022-01-31,2504.1673846021386,2178.368841674076,2435.244162351129,2765.060763055632,2108.881285211913,2255.772498646296,0.0300071350536828,0.04676841680999089,2022,1,2022-01
2022-02-01,2584.841786852888,2193.903127800519,2460.1159362265626,2745.352297716216,2110.234106958251,2246.3877963078257,0.032216058218315524,0.007131155123622168,2022,2,2022-02
2022-02-02,2459.143737302808,2244.007616572213,2464.267156814906,2710.952797913998,2125.3435154599947,2235.917401056624,-0.048628914229648434,0.022838058862665322,2022,2,2022-02
2022-02-03,2473.004980111549,2110.892899596552,2471.135846051405,2680.995874213093,2123.1077210793824,2220.994509446488,0.005636613508384736,-0.05932008251335508,2022,2,2022-02
2022-02-04,2700.944260440305,2160.0375541463563,2508.568235788156,2656.6207250173934,2134.352110740176,2212.1630412933973,0.09217097505338412,0.023281453340999514,2022,2,2022-02
2022-02-05,2739.0337584471063,2160.0375541463563,2546.5566640281268,2633.1160807864994,2134.352110740176,2212.1630412933973,0.014102289545431912,0.0,2022,2,2022-02
2022-02-06,2797.063011528581,2160.0375541463563,2586.1765685226114,2611.2271129468663,2134.352110740176,2212.1630412933973,0.021186030622117658,0.0,2022,2,2022-02
2022-02-07,2899.295126004557,2134.2501237926813,2644.686755661241,2597.128377154319,2140.31400097402,2202.175365828196,0.03654980744252412,-0.011938417600274698,2022,2,2022-02
2022-02-08,2825.778290712979,2162.921263027356,2684.8881189250965,2582.646536927032,2158.177904684288,2195.2271609693785,-0.025356796081980715,0.01343382339073007,2022,2,2022-02
2022-02-09,2869.7556021220294,2219.413619972237,2720.502345833739,2575.400871257093,2175.474380822749,2190.30765596854,0.015562902282030944,0.026118545279734784,2022,2,2022-02
2022-02-10,2749.491379764655,2154.1745361716685,2756.7958011414703,2569.0577599343032,2172.450092634948,2180.336702815987,-0.041907478904630535,-0.029394738868631753,2022,2,2022-02
2022-02-11,2595.040791528731,2057.1591082729674,2772.050277568618,2571.715627143379,2155.357090194004,2164.954244187429,-0.05617423985127912,-0.04503601090332909,2022,2,2022-02
2022-02-12,2581.7658623993616,2057.1591082729674,2757.1529778135,2582.614537283508,2155.357090194004,2164.954244187429,-0.00511549921400245,0.0,2022,2,2022-02
2022-02-13,2570.208790181713,2057.1591082729674,2736.049856780326,2587.015270295538,2155.357090194004,2164.954244187429,-0.0044764215012541575,0.0,2022,2,2022-02
2022-02-14,2588.9444296115603,2068.988739242557,2710.0350340406985,2596.6855957127827,2133.479730527797,2153.6107628564287,0.007289539862060268,0.005750469626786048,2022,2,2022-02
2022-02-15,2759.0173642114705,2140.8538536885703,2692.500313816562,2612.546709599231,2137.2248497892992,2143.9970469715795,0.06569199889138888,0.034734415457631895,2022,2,2022-02
2022-02-16,2710.308565581481,2132.197998265623,2678.0665981751254,2626.4635238545607,2133.744905304208,2137.221848183059,-0.017654400897150757,-0.004043179037202305,2022,2,2022-02
2022-02-17,2510.5667105040666,2053.326229727484,2633.16798672288,2631.657884233502,2123.629418546058,2128.722711998671,-0.07369709029221216,-0.0369908275883829,2022,2,2022-02
2022-02-18,2466.067056708447,2022.8585028047528,2597.7399463408537,2633.13125205165,2106.1215735182327,2121.093090521287,-0.017724943778404834,-0.014838230029708965,2022,2,2022-02
2022-02-19,2477.4174199795293,2022.8585028047528,2583.0370248972035,2633.003330356737,2106.1215735182327,2121.093090521287,0.004602617451218816,0.0,2022,2,2022-02
2022-02-20,2373.020680081568,2022.8585028047528,2556.94387710748,2630.2322375560725,2106.1215735182327,2121.093090521287,-0.04213934198413116,0.0,2022,2,2022-02
2022-02-21,2240.799904943716,2022.8585028047528,2515.76776645273,2617.69092900091,2106.1215735182327,2121.093090521287,-0.05571834086726435,0.0,2022,2,2022-02
2022-02-22,2314.576674984226,2000.0300141569933,2481.471797124313,2604.821161769069,2078.698622791327,2115.231074597417,0.032924300772122495,-0.011285262224771109,2022,2,2022-02
2022-02-23,2259.2900414697883,1937.419817089575,2419.0058817816025,2595.3043191103534,2051.6042829060657,2106.11872042828,-0.02388628301320561,-0.031304628742688356,2022,2,2022-02
2022-02-24,2268.085536363162,2025.75857737363,2363.728003129313,2585.5462503604303,2047.679216543648,2104.0080604527384,0.00389303486136372,0.045596085837894984,2022,2,2022-02
2022-02-25,2369.3432262495685,2060.3902920933524,2346.075067597501,2569.755724922776,2046.6044106499976,2102.762121889473,0.044644564000338116,0.01709567719793248,2022,2,2022-02
2022-02-26,2371.8673204269303,2060.3902920933524,2334.300100562311,2552.271608826577,2046.6044106499976,2102.762121889473,0.0010653138597218614,0.0,2022,2,2022-02
2022-02-27,2277.413712701695,2060.3902920933524,2309.299637152582,2527.526404120535,2046.6044106499976,2102.762121889473,-0.03982246684364865,0.0,2022,2,2022-02
2022-02-28,2538.894313355276,2085.3720874851133,2330.033841311795,2510.364460661045,2039.6691898745653,2105.874600658039,0.11481471249393094,0.012124787952858984,2022,2,2022-02
2022-03-01,2565.8286646417,2028.7844603400704,2370.662436274043,2497.985907038604,2026.742497633872,2103.386155394969,0.010608693376775058,-0.027135506169206347,2022,3,2022-03
2022-03-02,2550.2061178584613,2077.8451017047614,2400.1161166333227,2482.769264930814,2029.807356631031,2098.599310634526,-0.006088694462933031,0.024182283689449857,2022,3,2022-03
2022-03-03,2464.987309282056,2028.851206050088,2425.8282751098563,2469.221452050691,2030.5564445366977,2090.7396953130765,-0.03341643954958751,-0.02357918577014073,2022,3,2022-03
2022-03-04,2291.832093355762,1995.371400350576,2428.796594733931,2454.782942613883,2029.974117810896,2078.8998754929985,-0.0702458853537572,-0.01650185365968393,2022,3,2022-03
2022-03-05,2340.59205766611,1995.371400350576,2425.2026986609985,2443.2984757218237,2029.974117810896,2078.8998754929985,0.021275539535251298,0.0,2022,3,2022-03
2022-03-06,2256.9266250163687,1995.371400350576,2410.835111734679,2428.3802773806165,2029.974117810896,2078.8998754929985,-0.03574541423214406,0.0,2022,3,2022-03
2022-03-07,2212.452599159996,1902.5372049759724,2402.7149725419663,2410.452094978161,2025.613791296696,2068.978175749161,-0.019705570116197224,-0.0465247699542517,2022,3,2022-03
2022-03-08,2240.414982394027,1911.208465730646,2365.40505617181,2385.7567434630446,2011.2950273413223,2057.1291715388893,0.012638636075027021,0.004557735182257883,2022,3,2022-03
2022-03-09,2367.99504586538,1988.90085853798,2340.67585382477,2369.45609966704,2002.358848146901,2050.2077779553324,0.05694483587813948,0.0406509254225349,2022,3,2022-03
2022-03-10,2246.813557118191,1964.3076972706729,2302.751783732236,2356.896425696284,1987.225799370096,2040.749989109776,-0.05117472224394082,-0.012365202197853753,2022,3,2022-03
2022-03-11,2231.457682822416,1917.2325037057128,2273.560580424781,2345.72455074933,1973.281804790801,2026.3604121447036,-0.006834512034666118,-0.0239652848840175,2022,3,2022-03
2022-03-12,2244.3838321371736,1917.2325037057128,2267.629547772458,2334.6277132330274,1973.281804790801,2026.3604121447036,0.005792693007025118,0.0,2022,3,2022-03
2022-03-13,2183.397880819301,1917.2325037057128,2247.9802756666068,2325.5980561253004,1973.281804790801,2026.3604121447036,-0.027172692319655467,0.0,2022,3,2022-03
2022-03-14,2246.1275369870464,1860.725254834141,2246.630389662941,2325.851752889268,1946.1418239319732,2012.3866368429165,0.028730290854824148,-0.029473341789455376,2022,3,2022-03
2022-03-15,2249.8822831468347,1932.274005732807,2251.309100161296,2322.771067563678,1934.0696738923132,2006.4397271981468,0.0016716531443379257,0.038452077066607915,2022,3,2022-03
2022-03-16,2363.699298523589,2016.9864048017,2266.719639677492,2327.742936947193,1936.771549448704,2003.9634255581057,0.050587986860166856,0.04384077973287548,2022,3,2022-03
2022-03-17,2365.58571114189,2038.0361809238336,2266.418472837055,2332.3858024128463,1953.7089214421867,1999.0673459026425,0.0007980763963839621,0.010436250870120789,2022,3,2022-03
2022-03-18,2419.9505720468787,2090.96001824362,2288.060599703141,2334.795676022242,1976.1778655063083,1997.1036325682608,0.022981564628552942,0.02596805582509165,2022,3,2022-03
2022-03-19,2473.543438789993,2090.96001824362,2318.321319199088,2339.6373959442926,1976.1778655063083,1997.1036325682608,0.022146265036224966,0.0,2022,3,2022-03
2022-03-20,2397.588473220459,2090.96001824362,2337.471899334499,2345.360003588044,1976.1778655063083,1997.1036325682608,-0.0307069463096592,0.0,2022,3,2022-03
2022-03-21,2425.108241445325,2099.612523807983,2367.685694412752,2339.941619211379,1990.0168236650588,1999.3077418101896,0.011478103324337852,0.004138054046404438,2022,3,2022-03
2022-03-22,2517.1433705501154,2142.8095115895776,2401.562673608136,2337.623271873684,2012.329550454922,2005.019694609467,0.03795093659404625,0.02057379030262685,2022,3,2022-03
2022-03-23,2633.619029387858,2119.1684109325506,2449.529766888263,2341.595315279846,2037.5715388582769,2010.6929515987797,0.046272953777872106,-0.011032758875281212,2022,3,2022-03
2022-03-24,2717.562642536137,2197.360952266334,2493.762684889832,2353.622712101469,2079.651001037301,2023.0711008929104,0.03187386338402565,0.036897747687440585,2022,3,2022-03
2022-03-25,2664.6271996548494,2196.156307043258,2531.1428709539523,2371.374860020473,2112.636288701108,2031.185278496226,-0.019479014780644066,-0.0005482236415613739,2022,3,2022-03
2022-03-26,2725.8160330458227,2196.156307043258,2569.37605357882,2389.7188588480785,2112.636288701108,2031.185278496226,0.022963374913721246,0.0,2022,3,2022-03
2022-03-27,2863.6738153914757,2196.156307043258,2618.142350654005,2418.611582199274,2112.636288701108,2031.185278496226,0.050574866636033056,0.0,2022,3,2022-03
2022-03-28,2850.783250983241,2231.5568272031687,2674.791697874353,2449.008279905143,2139.457591501291,2039.336065882408,-0.004501408065035628,0.016119308104973307,2022,3,2022-03
2022-03-29,2907.654686845058,2265.0332600059023,2735.11000354932,2480.781599164716,2167.8322263865493,2047.8913598119696,0.019949407182114687,0.015001380379226159,2022,3,2022-03
2022-03-30,2939.1108849450598,2224.0618691039576,2787.855942848688,2507.977591501844,2184.4699577440915,2057.190284038821,0.010818409160591624,-0.018088648685820163,2022,3,2022-03
2022-03-31,2851.750530255971,2168.936292772552,2815.122380457202,2536.7841140322143,2193.1354288646626,2061.5279598039538,-0.02972339530861956,-0.024785990487582565,2022,3,2022-03
2022-04-01,2967.519784305594,2154.153686348226,2846.3670231783835,2571.834690293318,2194.553450709493,2067.494744580056,0.040595856061515834,-0.00681560194902231,2022,4,2022-04
2022-04-02,2948.441154993057,2154.153686348226,2881.84376759566,2605.3612294769314,2194.553450709493,2067.494744580056,-0.006429149828566794,0.0,2022,4,2022-04
2022-04-03,3035.0653171257527,2154.153686348226,2920.4999281056507,2645.9168216820003,2194.553450709493,2067.494744580056,0.02937964761006051,0.0,2022,4,2022-04
2022-04-04,3025.8173339184623,2219.270123388433,2940.7678679215246,2683.044907250163,2207.0661647664792,2078.15658853424,-0.0030470458593122585,0.030228315394986494,2022,4,2022-04
2022-04-05,3021.257811021332,2154.473166085141,2962.0771879262857,2719.777075244187,2201.70519149383,2090.1535390632475,-0.0015068731499483512,-0.029197417935027392,2022,4,2022-04
2022-04-06,2741.0536972090526,2081.727489481625,2941.252064221785,2737.746332324447,2187.401589298626,2098.273492575199,-0.09274419177010151,-0.03376494901335958,2022,4,2022-04
2022-04-07,2820.843479770337,2081.487477619136,2926.4686385749446,2759.425273687706,2168.642920600622,2102.682379198111,0.029109164348924077,-0.00011529456362657786,2022,4,2022-04
2022-04-08,2705.7491823984087,2039.7988499712487,2908.218470092749,2773.0347313234934,2140.48861934629,2106.2771959933766,-0.04080137667946715,-0.020028286548027574,2022,4,2022-04
2022-04-09,2754.4112948371976,2039.7988499712487,2881.5799089092,2786.4093911352647,2140.48861934629,2106.2771959933766,0.017984709283235922,0.0,2022,4,2022-04
2022-04-10,2729.8754125626047,2039.7988499712487,2854.2591911053933,2802.2325787229865,2140.48861934629,2106.2771959933766,-0.008907849862721084,0.0,2022,4,2022-04
2022-04-11,2487.938136201494,1978.1936257964808,2785.868293489861,2805.22447847328,2109.7550889328554,2109.1801065691275,-0.088625757515431,-0.030201617270073644,2022,4,2022-04
2022-04-12,2566.075563688147,1968.656780338194,2728.4005722110714,2807.5545829084244,2084.7201498785607,2114.3197030217016,0.031406499361736895,-0.004820986850792686,2022,4,2022-04
2022-04-13,2621.757526752787,2013.569810826452,2678.463036677504,2806.989749449612,2067.147165438339,2118.1909318356843,0.02169926866245886,0.022814048104689233,2022,4,2022-04
2022-04-14,2564.431570526882,1951.24801828104,2656.385270842232,2799.697793639647,2033.6444022999149,2115.0605324775584,-0.02186546835126546,-0.030950897361652796,2022,4,2022-04
2022-04-15,2599.8702196150475,1951.24801828104,2628.763613322821,2796.614127923466,2033.6444022999149,2115.0605324775584,0.013819299955383224,0.0,2022,4,2022-04
2022-04-16,2603.8965144738886,1951.24801828104,2616.0320298322563,2790.808436562897,2033.6444022999149,2115.0605324775584,0.0015486522475098852,0.0,2022,4,2022-04
2022-04-17,2531.587170951174,1951.24801828104,2588.179014346503,2774.9947868276454,2033.6444022999149,2115.0605324775584,-0.027769668694888505,0.0,2022,4,2022-04
2022-04-18,2581.9100682671947,1972.8213278796272,2569.683346309577,2762.1913019364047,2010.937922524225,2111.9550632849764,0.019878002975150633,0.011056159645759678,2022,4,2022-04
