date,crypto_7_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_index,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_returns,nasdaq_10_returns,crypto_nasdaq_ratio
2017-07-07,136.7343979547362,136.87779175872552,137.19763639860287,444.8776454834035,445.63794305593615,453.49374349238957,-0.004923359163952035,0.014984150348216208,0.3073528178880752
2017-07-10,135.60837971879522,136.92854943823235,137.0930302025809,451.3094554067423,445.7386614205854,452.6168950449678,-0.008235076562912447,0.014457480587387161,0.3004775949056469
2017-07-11,135.32447264945858,136.71014155793847,136.9572716364658,454.60390008581436,445.4353423412996,452.6722129232828,-0.0020935805731574497,0.007299746636380444,0.29767556464850775
2017-07-12,135.8293185280048,136.51896485530455,136.85684280394784,462.44484590241797,447.45097610467053,453.2338945667933,0.003730632520948074,0.01724786306303905,0.293720039765924
2017-07-13,135.49815386392322,136.28606249645813,136.73495294932894,459.54270422377476,449.2237947943857,453.4167503328962,-0.002438094129238344,-0.006275649311173415,0.2948543250029322
2017-07-14,134.47559592174431,135.91914682752446,136.55065763973528,465.4717421568034,452.6173508690449,453.9801348729091,-0.007546655899133725,0.012902039089149442,0.2889017393379028
2017-07-17,134.71840456581344,134.46475256111773,135.980037783831,463.93265745395007,455.0616117631748,454.63242290552347,0.0018055963418852627,-0.0033065051290156466,0.29038353390585697
2017-07-18,135.49974132898578,134.45117276239154,135.9104229348124,466.7626989636655,458.6182062095715,455.4399996502821,0.005799777437169862,0.006100112730254015,0.2902968502620934
2017-07-19,135.12034284237467,134.42565653650607,135.81458676662697,468.18761243453736,461.5319520784632,455.9314870413517,-0.0027999941762985037,0.0030527578018455515,0.2886029857555605
2017-07-20,139.74070324226997,134.9145796257892,135.95161895028141,468.5278626066398,463.6842529784504,456.4469368181352,0.03419440998077694,0.0007267389462382035,0.2982548411631851
2017-07-21,138.67907234414008,135.3121944358163,136.05953895035182,468.2298008474156,465.38749057365055,456.60424416004105,-0.007597148672490395,-0.000636166561292506,0.2961773729334501
2017-07-24,139.348062276315,137.7515684355892,136.46478302395695,471.505566796133,466.5200806853649,456.8593246100231,0.004824015050481245,0.006996064630633958,0.29553853037872096
2017-07-25,138.0590714917037,138.16915180132548,136.49813251646302,470.0205529665598,467.82981177821307,457.037535770458,-0.009250152198423511,-0.0031495149456320926,0.29372986057808853
2017-07-26,137.69906081123074,138.4440667366061,136.51421290105998,473.941402512374,468.88851932265936,457.59925460972937,-0.0026076568282192847,0.008341868288668453,0.2905402652760129
2017-07-27,138.80594844413412,138.90476743682603,136.5806427663419,467.7307436079555,469.36328009191004,458.4195896153678,0.008038454484601054,-0.013104275911527519,0.2967646457733791
2017-07-28,139.8244421281235,138.91523479755773,136.72778772697941,468.0920901487679,469.52945399004784,458.9463342548282,0.007337536290091373,0.0007725524690231911,0.2987113969041537
2017-07-31,140.3153615755191,139.09385651344198,137.18126540572703,461.847232879964,468.73690654572624,459.6857369731383,0.003510970184638751,-0.013341086936160762,0.3038133642168809
2017-08-01,139.2202986669488,139.07788606227118,137.3667809303694,464.4744175367334,468.23022591198793,460.59593996507544,-0.007804298091630746,0.005688427838761667,0.2997372802689147
2017-08-02,139.16476449123948,139.21609768721316,137.52561169052345,466.25050656348304,467.98281412649635,461.925807250978,-0.0003988942434476339,0.0038238683546207852,0.29847638240000773
2017-08-03,139.85462273290233,139.4855429274221,137.73306258904626,467.87439323505043,467.52891743136104,463.04465596212754,0.004957132965264899,0.0034828630719059284,0.2989148898829397
2017-08-04,140.50399184483632,139.6977983525099,138.02012906157444,469.6245587671022,467.4794181564288,464.5358281228232,0.0046431723116808765,0.003740673901707847,0.29918365473411185
2017-08-07,143.78069921321264,141.06902248908,139.47303576605913,473.6087194313724,467.43783277130365,465.90397450129797,0.023321098036808152,0.008483714469127657,0.30358541410690176
2017-08-08,144.02993243724006,141.53334384679513,139.8792353426427,473.0957830679643,468.1084627038047,466.94141867564184,0.0017334261510151272,-0.0010830382599879007,0.3044413786637978
2017-08-09,143.56384260452555,142.07628683899222,140.28130675988794,472.52507509654345,468.6625858222767,467.794807961867,-0.0032360622880776013,-0.0012063264815422858,0.3038226967641737
2017-08-10,143.80197792670438,142.65593851842533,140.47470079248006,460.5879876143928,468.50518016408023,467.7063861386278,0.001658741629219529,-0.02526233656428023,0.3122139130712552
2017-08-11,145.43836740212012,143.35390660207756,140.7965719857172,461.2493335021627,468.1020446597589,467.7876541995034,0.011379464309244858,0.0014358730699759459,0.3153139892860966
2017-08-14,149.0938248202543,145.5334528648928,142.00602532734624,472.31040741299495,468.8595322659479,468.1133049259887,0.02513406526372286,0.02398068269681386,0.3156691499492717
2017-08-15,148.38863734239143,146.10944513104016,142.49790941547425,473.05351531245,469.5069225256228,468.5476314906791,-0.0047298235102160024,0.001573346442915069,0.3136825592436013
2017-08-16,149.37557819789288,146.77765085112176,143.05393405293435,470.35594373258584,469.5983456463083,468.71873838443724,0.006651054104797716,-0.005702465984387395,0.3175798673075092
2017-08-17,149.15646212288664,147.4767282909169,143.54681565668446,460.81485530551595,467.99911263057624,468.3676547116267,-0.00146688017981067,-0.02028482589452374,0.3236798041677656
2017-08-18,148.31495057488297,148.04084987193923,143.95112558272064,459.7491914720579,466.33078868108794,467.9496227528371,-0.0056418041567006805,-0.00231256397485613,0.3225996985443249
2017-08-21,147.5028037470097,148.53284006605915,145.13774465482237,455.84488330553563,464.24576470721195,467.35986477465235,-0.005475825766217857,-0.008492256732461345,0.3235811328568629
2017-08-22,148.02294646032433,148.3989802710679,145.55691835926882,461.26278919059945,464.3301149042378,466.8721134601031,0.0035263242467360456,0.011885415595270343,0.320908059199979
2017-08-23,148.28595039409439,148.3861444025308,145.99126054511905,464.0205543728279,464.67651751307096,466.58639924135394,0.0017767781283866135,0.005978728930351451,0.31956763336597943
2017-08-24,149.2205505170127,148.36676594242078,146.43725710626717,463.2023474089368,463.53801001256363,466.07501566499985,0.006302688288637226,-0.001763298966350746,0.3221498149819905
2017-08-25,149.40211642742497,148.39747273048806,146.86097732448567,460.6529261034229,461.9879363614353,465.73797673621254,0.0012167621000136464,-0.0055039041139901546,0.32432685859870597
2017-08-28,149.4566792276473,148.83214663025632,147.75286612900902,460.8531325400589,460.80008496236945,465.3932644691312,0.0003652076792957093,0.00043461449019654985,0.32430435788489737
2017-08-29,150.41328327480863,149.1959565712312,148.0568352165123,462.3527427529114,460.9923208932938,465.41733636784295,0.0064005439710344,0.0032539872401153858,0.32532149020946083
2017-08-30,150.34889948735187,149.4867006996096,148.37993316331352,468.1629520077202,462.04404096025166,465.59298086646146,-0.0004280458883351157,0.012566615740644327,0.32114651285963475
2017-08-31,150.9985745310501,149.82577871672908,148.72262823971096,473.6189559390663,464.265800039443,465.94385940815584,0.004321116056808183,0.01165407025042886,0.31881868881632536
2017-09-01,151.8636434119309,150.15616532859383,149.0285937639877,473.5852255236169,465.80610458107014,466.21580380284945,0.005728987068701841,-7.121846587110348e-05,0.3206680344472818
2017-09-05,149.57192605549392,150.37912658813002,149.37941144599566,466.3558792202528,466.09802018699827,466.0601523958566,-0.015090625412039427,-0.015265143238729628,0.320724864250834
2017-09-06,150.6489085197755,150.4085797437509,149.44004622322814,467.1544400109045,466.59203176224423,465.7528057567867,0.007200431877048885,0.001712342068008077,0.3224820222542656
2017-09-07,150.661828275392,150.4476958422559,149.51173032572842,468.6763608579899,467.5949611065651,465.5423570801213,8.576069845744883e-05,0.0032578537561365195,0.3214624010470264
2017-09-08,148.9252889340965,150.1885351426367,149.5407940571195,461.6688184898033,467.69692185028316,465.02539247980036,-0.011526073731969566,-0.014951772594969603,0.32258034974347255
2017-09-11,148.58975254101662,149.32126678793074,149.6341707836661,471.33270990780625,468.81941774464497,465.5370459223438,-0.0022530518186764104,0.020932519223661572,0.3152544888515824
2017-09-12,148.43437284625762,149.26706291983234,149.6537625163296,471.1752781866162,469.19595851700706,466.0097099549368,-0.0010456958982828501,-0.00033401399453236724,0.315030052972066
2017-09-13,147.1601718626175,148.9655936457228,149.6001540148307,472.9564061942941,469.1131397989105,466.0404718016654,-0.008584271683216516,0.0037801813680311547,0.3111495476861412
2017-09-14,143.22025233358087,148.03701162244846,149.31442552990538,472.8300353708559,469.0187410298154,466.0298298996847,-0.026773001683599307,-0.0002671933856548403,0.30290007321816725
2017-09-15,146.3497476178038,147.49800154024996,149.16907463420915,478.92577929713576,470.5899785394257,466.4379173075204,0.02185092703882341,0.012892040416803807,0.30557918146019303
2017-09-18,148.84340071667984,146.86383708984206,148.83257911141274,481.94789063391664,472.4391598673023,467.44425232315854,0.01703899828640809,0.006310187230297082,0.30883712453000434
2017-09-19,148.10991695112605,146.80385764110574,148.72289500076118,482.2139669404957,474.1313606276155,468.5140035359413,-0.004927889056700274,0.0005520852186511327,0.3071456388765333
2017-09-20,148.0073846466313,146.75048411615248,148.6113942940602,482.9395551316507,476.7902027078464,469.8042260038516,-0.0006922717033768233,0.0015047017318030598,0.30647186190057274
2017-09-21,146.51922655765745,146.67036595303244,148.39809200961295,477.6943373973753,477.5854061440425,470.58668068036474,-0.010054620534825531,-0.0108610232451255,0.3067217153042654
2017-09-22,146.51726610342473,147.08249267426294,148.1435026139698,473.67407423740195,477.89775565039076,471.0463721024872,-1.3380184148981122e-05,-0.00841597407638739,0.3093208475454609
2017-09-25,148.22636426107422,147.5642457633793,147.79493524192745,463.3332887455706,476.69486596930034,471.0526074042317,0.01166482424291937,-0.021831014307632568,0.31991304717686603
2017-09-26,148.04449614893127,147.46438269241074,147.72220048447204,464.2630022640549,475.62398683095023,471.22451579283324,-0.0012269619716410718,0.0020065761322727305,0.31888066769690443
2017-09-27,149.7197621701557,147.66561334478945,147.67795542020446,469.659940549388,474.46575698748177,471.6438876028013,0.011315962867941565,0.011624743429939688,0.318783335012605
2017-09-28,149.58768385440803,147.86315074576152,147.6268056858719,470.5338249725998,473.0389987798171,472.03346294659593,-0.000882170221440437,0.001860674815462371,0.3179105856271201
2017-09-29,149.52799767538812,148.23924713547785,147.65550610212384,473.9266050335818,472.0030785414529,472.3079226144941,-0.00039900463381725704,0.0072104913205326415,0.31550876462146027
2017-10-02,150.7786104755302,149.6331830292165,147.94431474003488,474.3120859163618,470.9246448895418,472.34092880388914,0.00836373668867707,0.0008133767521929514,0.31788903330225887
2017-10-03,150.3299671285497,149.89613338765093,148.03458113442971,478.7626069172015,471.05817857952,472.58747077501226,-0.0029755105552807803,0.009383106888877446,0.31399688479544974
2017-10-04,149.89164615096595,150.12702713790526,148.16465133863682,479.3016441833171,471.7616248227594,473.2039357732534,-0.0029157258925556206,0.0011258967561951216,0.31272925509439176
2017-10-05,150.39313411485787,150.211198630993,148.5062171377452,483.9152743921044,474.3343730285761,474.00207074378676,0.0033456698673308694,0.009625734158806187,0.3107840195864495
2017-10-06,150.6035925896938,150.33818722290374,148.7087811840257,485.23763355546396,476.95620194000225,474.79070277699975,0.0013993888489296502,0.002732625385757359,0.3103708001503956
2017-10-09,152.53320928911495,150.89791586059664,149.37687532248833,486.39346154867013,479.04789206491256,475.9680667321839,0.012812554244162166,0.00238198341034912,0.31360045178948603
2017-10-10,152.57873624658774,151.1229315819788,149.58967624131986,489.95634031740235,481.47570648301286,476.854906275498,0.0002984724289547547,0.007325095936503878,0.3114129233387296
2017-10-11,152.78152656437274,151.4293765114567,149.8170163326409,492.66842297257284,483.81843372538674,477.8783893605437,0.0013290863640216255,0.005535355769482608,0.3101102474612589
2017-10-12,155.5871876485242,152.14131919865147,150.24882400363452,493.3376961462871,486.1966350041274,478.8489269773051,0.018363876492419662,0.001358465739850212,0.3153766453767779
2017-10-13,156.40453395532685,152.8927441787101,150.71964628229654,495.84594572065737,488.33205235455944,479.9449227082481,0.005253300860794896,0.005084244715057196,0.3154296920347108
2017-10-16,156.73027813399858,155.0367378014145,152.0478337859096,497.32157529407004,490.5845437434035,480.82091299381636,0.0020827029142567177,0.002975983944505156,0.3151487607215166
2017-10-17,156.26070245816723,155.502674447546,152.43908170539703,498.5415014668939,492.41282212775224,481.61108493824383,-0.002996075049582214,0.0024529926579246464,0.3134356959217845
2017-10-18,156.20168511274528,155.95554305581572,152.74774470266317,498.370602897535,494.0544432955111,482.3804485552458,-0.0003776851408802129,-0.0003427970767851951,0.3134247570073076
2017-10-19,156.67198885376038,156.44185084198915,153.0850925597752,494.3344035307784,495.04706104327465,482.92306038377563,0.003010874951032916,-0.00809879102677824,0.31693523196996265
2017-10-20,157.85970408245325,156.7259153962303,153.48184048392116,493.5840889895913,495.50052962729825,483.6797152215002,0.007580903500251646,-0.0015178278829633962,0.31982332413835607
2017-10-23,157.55547306206017,157.13296394225733,154.49994490169064,492.3305000396497,495.4582892606828,484.5681164501787,-0.0019272240636798443,-0.002539767747594568,0.32001972871754136
2017-10-24,156.02334793427042,157.0445976672913,154.77105827339165,495.4553392832943,495.7229946528087,486.097737904356,-0.009724353575367495,0.006347035666880219,0.3149090050376034
2017-10-25,156.92738833813047,157.1279334022867,155.10609361563758,484.5476138765984,494.3107031723014,487.0636717906676,0.005794263588299042,-0.02201555729013749,0.32386371090065
